case_id,case_text_value_type,case_text,case_source,case_type,case_transaction_type,case_status,case_priority_level,date_time_created,date_time_closed,customer_tier,RecordingId,SpeakerId,SegmentDuration,Domain,SampleRate,BitDepth,Role,IsNative,Age,Gender,Country,Accent,MainAudioFile,AudioFile
359509,Single message,[filler/] wala- [n_s/] wala naman akong karagdagang katanungan tsaka yun- [n_s/] yun lang naman po ang problema ko,Email,Loans,Request,New,High,2024-01-27T14:45:00+08:00,,High,f96a4634-9b20-43fd-996c-508d552323f3,E1EBF390-D319-46CE-96D2-1CEBC0F7396C,00:00:5.209,retail,8000,16,customer,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f96a4634-9b20-43fd-996c-508d552323f3.wav,sliced_audio\182_f96a4634-9b20-43fd-996c-508d552323f3.wav
359510,Single message,[n_s/] [filler/] [eng_start/] Ma'am [eng_end/] pwede ko po ba kayong maanyayahan na punan po ang [eng_start/] survey [eng_end/] tungkol po sa kasiyahan ng [eng_start/] customer [eng_end/] [n_s/] mangyayari po ito [eng_start/] ma'am [eng_end/] pagkatapos ng tawag [n_s/],Branch,Deposits,Complaint,Assigned,Low,2024-01-27T14:50:00+08:00,,Low,f96a4634-9b20-43fd-996c-508d552323f3,F402780F-5369-4994-AE8C-447D13E8B9A9,00:00:18.865,retail,8000,16,agent,True,24,Male,Philippines,Pampanga,Audio/f96a4634-9b20-43fd-996c-508d552323f3.wav,sliced_audio\183_f96a4634-9b20-43fd-996c-508d552323f3.wav
359511,Single message,[filler/] Sige po walang problema Natulungan niyo na rin na naman po ako sa mga kailangan kong impormasyon [n_s/] Maraming salamat po [filler/] [n_s/],Facebook,Credit Cards,Inquiry,New,Medium,2024-01-27T14:55:00+08:00,,Mid,f96a4634-9b20-43fd-996c-508d552323f3,E1EBF390-D319-46CE-96D2-1CEBC0F7396C,00:00:7.358,retail,8000,16,customer,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f96a4634-9b20-43fd-996c-508d552323f3.wav,sliced_audio\184_f96a4634-9b20-43fd-996c-508d552323f3.wav
359512,Single message,[n_s/] [eng_start/] Okay [eng_end/] po [eng_start/] ma'am [eng_end/] [filler/] bale wag niyo na lang munang ibababa ang telepono magandang araw po sa inyo [n_s/],Phone,Loans,Request,Assigned,High,2024-01-27T15:00:00+08:00,,High,f96a4634-9b20-43fd-996c-508d552323f3,F402780F-5369-4994-AE8C-447D13E8B9A9,00:00:11.096,retail,8000,16,agent,True,24,Male,Philippines,Pampanga,Audio/f96a4634-9b20-43fd-996c-508d552323f3.wav,sliced_audio\185_f96a4634-9b20-43fd-996c-508d552323f3.wav
359513,Single message,Sige po nauunawaan ko Maraming salamat [n_s/] din ho,Phone,Loans,Request,Closed,Low,2024-01-27T15:05:00+08:00,2024-01-27T15:10:00+08:00,High,f96a4634-9b20-43fd-996c-508d552323f3,E1EBF390-D319-46CE-96D2-1CEBC0F7396C,00:00:2.821,retail,8000,16,customer,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f96a4634-9b20-43fd-996c-508d552323f3.wav,sliced_audio\186_f96a4634-9b20-43fd-996c-508d552323f3.wav
359514,Single message,Maraming salamat po [eng_start/] ma'am [eng_end/] at maligaya po kami na paglingkuran kayo lalo na sa mga transak,Email,Credit Cards,Complaint,New,Medium,2024-01-27T15:10:00+08:00,,Mid,f96a4634-9b20-43fd-996c-508d552323f3,F402780F-5369-4994-AE8C-447D13E8B9A9,00:00:5.095,retail,8000,16,agent,True,24,Male,Philippines,Pampanga,Audio/f96a4634-9b20-43fd-996c-508d552323f3.wav,sliced_audio\187_f96a4634-9b20-43fd-996c-508d552323f3.wav
376048,Single message,"Magandang araw at maraming salamat sa pagtawag sa ""Teleco Pilipinas"" ito po si ""Samantha"" ano pong maitutulong ko",Branch,Deposits,Inquiry,New,High,2024-01-27T15:15:00+08:00,,Low,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:8.124,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\0_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376049,Single message,"[filler/] Magandang umaga [uni/] [filler/] [n_s/] Gusto ko lang sanang humingi ng impormasyon tungkol dun sa bago niyong [filler/] [eng_start/] ""Five [eng_end/] G. [eng_start/] Program"" [eng_end/]",Facebook,Loans,Request,Assigned,Low,2024-01-27T15:20:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:7.517,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\1_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376050,Single message,[filler/] [filler/] Sige po at matutulungan ko naman po kayo sa tungkol dito at hihingiin ko lang po sana yung numero ng inyong telepono,Phone,Credit Cards,Complaint,New,Medium,2024-01-27T15:25:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:8.493,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\2_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376051,Single message,[filler/] [eng_start/] Eight two two one four five three six six nine [eng_end/],Phone,Credit Cards,Inquiry,New,High,2024-01-27T15:30:00+08:00,,Low,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:5.665,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\3_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376052,Single message,Maraming salamat po at hingin ko lang din po sana ang buo niyong pangalan,Email,Loans,Request,Assigned,Medium,2024-01-27T15:35:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:4.461,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\4_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376053,Single message,[uni/] [n_s/] [eng_start/] Six six five [eng_end/] [uni/],Branch,Deposits,Complaint,New,Low,2024-01-27T15:40:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:4.352,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\5_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376054,Single message,[filler/] [filler/] Maraming salamat po ngayon [filler/] paki-kumpirma naman po ang petsa ng inyong kapanganakan,Facebook,Credit Cards,Inquiry,Assigned,High,2024-01-27T15:45:00+08:00,,Low,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:6.990,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\6_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376055,Single message,"[uni/] [eng_start/] ""December"" five nineteen sixty-five [eng_end/]",Phone,Loans,Request,New,Medium,2024-01-27T15:50:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:4.435,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\7_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376056,Single message,[eng_start/] Okay [eng_end/] po at pakikumpirma rin po ang pet- ang [eng_start/] address [eng_end/] po ninyo na nasa [eng_start/] system [eng_end/],Phone,Deposits,Inquiry,New,Low,2024-01-27T15:55:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:6.738,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\8_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376057,Single message,"[filler/] [filler/] [eng_start/] Block ten lot eight ""Sampaloc Street Paranaque City"" [eng_end/]",Email,Credit Cards,Complaint,Assigned,Medium,2024-01-27T16:00:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:9.638,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\9_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376058,Single message,"[filler/] Maraming salamat po sa impormasyon Ngayon [filler/] gumagana po ngayon ang [eng_start/] ""Five G. Network"" [eng_end/] sa karamihan po ng ""Lungsod ng Maynila"" at [filler/] posible namang po tayong mag-upgi [eng_start/] upgrade [eng_end/] dito",Branch,Loans,Request,New,High,2024-01-27T16:05:00+08:00,,Low,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:15.316,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\10_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376059,Single message,[filler/] Ano kayang mga plano mo ng bukod sa pagpunta [n_s/],Facebook,Deposits,Inquiry,Assigned,Low,2024-01-27T16:10:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:7.006,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\11_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376060,Single message,[filler/] [eng_start/] Okay [eng_end/] po bale ang mga [eng_start/] plan [eng_end/] po ay katulad din naman katulad na katulad po ng [eng_start/] four [eng_end/] G. [eng_start/] network [eng_end/],Phone,Credit Cards,Complaint,New,Medium,2024-01-27T16:15:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:5.644,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\12_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376061,Single message,[filler/] Nasa magkano kaya babayaran,Phone,Loans,Inquiry,New,Medium,2024-01-27T16:20:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:2.460,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\13_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376062,Single message,[filler/] Medyo [eng_start/] for- [eng_end/] para po sa [eng_start/] five G. network [eng_end/] medyo may mas mahal po ito kumpara dito sa [eng_start/] four G. [eng_end/],Email,Credit Cards,Request,Assigned,High,2024-01-27T16:25:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:6.885,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\14_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376063,Single message,[filler/] [n_s/] Awtomatiko bang kukunin sa iyong [eng_start/] five G network [eng_end/] [filler/] sa telepono ko kung magpapalit di ako agad ng [eng_start/] plan [eng_end/],Branch,Deposits,Complaint,New,Low,2024-01-27T16:30:00+08:00,,Low,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:8.146,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\15_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376064,Single message,"Kapag koneto kapag konekta po hindi po ito mangyayari dahil hindi po akma sa bagong [eng_start/] network [eng_end/] ang karamihan po ng mga telepono dito sa ""Maynila""",Facebook,Loans,Inquiry,Assigned,Medium,2024-01-27T16:35:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:10.700,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\16_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376065,Single message,[filler/] [n_s/] Ano po yung pwede kong gawin para ma-set up yung telepono ko para mas gumanda yung [eng_start/] network [eng_end/] kasi kailangan sa trabaho talaga [filler/],Phone,Credit Cards,Request,New,High,2024-01-27T16:40:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:9.104,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\17_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376066,Single message,"[n_s/] [filler/] Sige po [filler/] walang problema po iyan maaari ko pong [filler/] tignan sa [eng_start/] system [eng_end/] ko [n_s/] kung ano po yung kasalukuyan ninyong telepono at base po dito ang telepono niyo po ay ang tatak ay ""Oppo"" at ang modelo po ay A. [eng_start/] fifty-two [eng_end/] po",Phone,Credit Cards,Request,New,High,2024-01-27T16:45:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:19.108,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\18_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376067,Single message,[n_s/] [filler/] tama tama [n_s/] sige tama,Email,Loans,Complaint,Assigned,Low,2024-01-27T16:50:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:5.746,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\19_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376068,Single message,Tama po ba [filler/] ngayon ipapaalam ko lang po sa inyo na hindi po ito angkop sa telepono [filler/] niyo para po sa bagong [eng_start/] network [eng_end/] na [eng_start/] five [eng_end/],Branch,Deposits,Inquiry,New,Medium,2024-01-27T16:55:00+08:00,,Low,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:9.322,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\20_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376069,Single message,[filler/] ganoon anong [n_s/] mga telepono naman ang angkop para sa [eng_start/] five G. [eng_end/],Facebook,Credit Cards,Request,Assigned,High,2024-01-27T17:00:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:5.531,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\21_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376070,Single message,Bale sa oras na matapos ang inyong kontrata pwede niyo pwede po kayong mamili ng bagong telepono na aangkop po sa bagong [eng_start/] network [eng_end/],Phone,Loans,Complaint,New,Low,2024-01-27T17:05:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:8.448,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\22_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376071,Single message,[filler/] Maraming salamat sa impormasyon na yan [filler/] [n_s/] talagang natulungan ako,Phone,Deposits,Request,Closed,Medium,2024-01-27T17:10:00+08:00,2024-01-27T17:15:00+08:00,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:5.156,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\23_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376072,Single message,"[filler/] Walang anuman po Bale [filler/] nag-aalok po kami ngayon ng [eng_start/] ""five [eng_end/] G. "" na telepono sa pangunahing [eng_start/] brand [eng_end/] po na ""Samsung"" at ang pinakamainam po na -im [filler/] opsyon dito ay tignan niyo po ito [eng_start/] online [eng_end/]",Email,Loans,Complaint,Assigned,High,2024-01-27T17:15:00+08:00,,High,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:11.379,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\24_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376073,Single message,[filler/] [filler/] [eng_start/] Okay [eng_end/] maraming salamat sa impormasyon na yan [filler/],Branch,Credit Cards,Inquiry,Closed,Low,2024-01-27T17:20:00+08:00,2024-01-27T17:25:00+08:00,Low,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:4.723,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\25_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376074,Single message,[filler/] sige po may kailangan pa po ba kayo,Facebook,Deposits,Request,New,Medium,2024-01-27T17:25:00+08:00,,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:2.034,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\26_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376075,Single message,[filler/] Wala naman na sa ngayon natulungan mo na ak,Phone,Loans,Complaint,Closed,High,2024-01-27T17:30:00+08:00,2024-01-27T17:35:00+08:00,High,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:3.542,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\27_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376076,Single message,"[filler/] [eng_start/] okay [eng_end/] po at [filler/] maraming salamat din po sa pagtawag sa [eng_start/] ""Telco [eng_end/] Pilipinas"" Sa lahat po ng mga detalyeng sinabi ko sa inyo [filler/] paalala lamang po na kailangan niyo po tingnan ito sa [eng_start/] website [eng_end/] para po sa detalyadong impormasyon Magandang araw po at paalam po",Phone,Credit Cards,Inquiry,Closed,Low,2024-01-27T17:35:00+08:00,2024-01-27T17:40:00+08:00,Low,227c3108-ed81-4c42-b6f9-988f503fcc43,8737EDC6-3419-4ADD-A945-A6E6E2F897CE,00:00:16.781,telco,8000,16,agent,True,36,Female,Philippines,National Capital Region (Metro Manila),Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\28_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
376077,Single message,Maraming salamat paalam [n_s/],Email,Loans,Complaint,Cancelled,Medium,2024-01-27T17:40:00+08:00,2024-01-27T17:45:00+08:00,Mid,227c3108-ed81-4c42-b6f9-988f503fcc43,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:5.435,telco,8000,16,customer,True,36,Female,Philippines,Rizal,Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav,sliced_audio\29_227c3108-ed81-4c42-b6f9-988f503fcc43.wav
335266,Single message,"[eng_start/] one [eng_end/] magandang araw ako po si ""Grace"" maraming salamat sa pagtawag sa [eng_start/] ""Recording Telco"" [eng_end/] ano po ang maitutulong ko",Branch,Deposits,Request,New,High,2024-01-27T17:45:00+08:00,,High,57f44268-fbf9-4616-868e-0768e637f0e6,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:7.185,telco,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\30_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335267,Single message,[filler/] Opo [filler/] magandang araw [filler/] gusto ko po sana ng [filler/] impormasyon tungkol po sa tagal ng aking kontrata,Facebook,Credit Cards,Inquiry,Assigned,Low,2024-01-27T17:50:00+08:00,,Low,57f44268-fbf9-4616-868e-0768e637f0e6,882145B4-2242-46F5-BE34-08783B7C919C,00:00:7.641,telco,8000,16,customer,True,32,Female,Philippines,Laguna,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\31_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335268,Single message,[filler/] Wala pong problema matutulungan ko po kayo sa pamamagitan ng telepono [filler/] maaari ko po bang hingin ang numero ng inyong telepono,Phone,Loans,Complaint,New,Medium,2024-01-27T17:55:00+08:00,,Mid,57f44268-fbf9-4616-868e-0768e637f0e6,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:9.621,telco,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\32_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335269,Single message,[filler/] Opo [filler/] ang numero po ay [eng_start/] zero four one five one two four five four five [eng_end/],Phone,Loans,Inquiry,New,High,2024-01-27T18:00:00+08:00,,Low,57f44268-fbf9-4616-868e-0768e637f0e6,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.146,telco,8000,16,customer,True,32,Female,Philippines,Laguna,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\33_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335270,Single message,"Maraming salamat at ano po ang inyong buong pangalan maraming salamat ""Binibining Jane"" ano po ang petsa ng inyong kapanganakan",Email,Credit Cards,Request,Assigned,Medium,2024-01-27T18:05:00+08:00,,Mid,57f44268-fbf9-4616-868e-0768e637f0e6,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:11.706,telco,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\34_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335271,Single message,"[filler/] Opo ang aking pangalan ay ""Jane Santos""",Branch,Deposits,Complaint,New,Low,2024-01-27T18:10:00+08:00,,High,57f44268-fbf9-4616-868e-0768e637f0e6,882145B4-2242-46F5-BE34-08783B7C919C,00:00:3.035,telco,8000,16,customer,True,32,Female,Philippines,Laguna,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\35_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335272,Single message,"[filler/] Opo [filler/] ipinanganak po ako noong ika-sampu ng ""Nobyembre"" [eng_start/] nineteen eighty-six [eng_end/]",Facebook,Loans,Inquiry,Assigned,High,2024-01-27T18:15:00+08:00,,Low,57f44268-fbf9-4616-868e-0768e637f0e6,882145B4-2242-46F5-BE34-08783B7C919C,00:00:5.516,telco,8000,16,customer,True,32,Female,Philippines,Laguna,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\36_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335273,Single message,Maraming salamat at maaari niyo po bang kumpirmahin ang [eng_start/] address [eng_end/] na nasa [eng_start/] system [eng_end/],Phone,Credit Cards,Request,New,Medium,2024-01-27T18:20:00+08:00,,Mid,57f44268-fbf9-4616-868e-0768e637f0e6,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:5.387,telco,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\37_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335274,Single message,"[filler/] Opo ito po ay [eng_start/] unit one two three ""Peach Street [eng_end/] [filler/] Bataan""",Phone,Deposits,Inquiry,New,Low,2024-01-27T18:25:00+08:00,,High,57f44268-fbf9-4616-868e-0768e637f0e6,882145B4-2242-46F5-BE34-08783B7C919C,00:00:4.244,telco,8000,16,customer,True,32,Female,Philippines,Laguna,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\38_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335275,Single message,Ayan maraming salamat po sa impormasyon [filler/] [eng_start/] ma'am [eng_end/] may bisa pa rin po ang kontrata sa loob ng anim na buwan at tanungin ko lang po kung gusto niyo pong pahabain ang kontrata ngayon dahil meron po kayong makukuhang promosyonal na [eng_start/] package [eng_end/] para po sa mga tapat na [eng_start/] customer [eng_end/],Email,Loans,Request,Assigned,Medium,2024-01-27T18:30:00+08:00,,Mid,57f44268-fbf9-4616-868e-0768e637f0e6,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:17.346,telco,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\39_57f44268-fbf9-4616-868e-0768e637f0e6.wav
335276,Single message,[filler/] Naku hindi na po kasi ang gusto ko po talaga ay [filler/] tapusin na ang kontrata pero pwede ba akong humingi ng impormasyon tungkol diyan sa promosyonal na [filler/] [eng_start/] package [eng_end/],Branch,Credit Cards,Complaint,New,High,2024-01-27T18:35:00+08:00,,Low,57f44268-fbf9-4616-868e-0768e637f0e6,882145B4-2242-46F5-BE34-08783B7C919C,00:00:10.657,telco,8000,16,customer,True,32,Female,Philippines,Laguna,Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav,sliced_audio\40_57f44268-fbf9-4616-868e-0768e637f0e6.wav
